Age,Gender,Body Type,Height,Weight
31,Female,Athletic,165,57
38,Male,Slim,167,59
26,Female,Heavy,150,97
24,Female,Athletic,158,59
26,Male,Average,175,68
21,Female,Slim,161,53
60,Female,Athletic,165,59
24,Female,Average,162,61
36,Male,Slim,177,54
59,Female,Heavy,156,78
56,Male,Slim,173,67
52,Male,Slim,167,59
32,Male,Heavy,186,81
35,Male,Slim,169,61
49,Male,Average,169,74
50,Female,Athletic,163,62
28,Male,Heavy,175,92
26,Male,Athletic,172,72
36,Male,Average,183,72
25,Female,Heavy,159,79
26,Male,Heavy,175,90
24,Female,Heavy,163,75
53,Male,Slim,175,54
29,Male,Heavy,172,91
50,Female,Heavy,154,76
33,Male,Heavy,188,101
27,Male,Heavy,175,92
26,Female,Average,165,50
53,Female,Heavy,160,76
43,Male,Average,175,75
32,Male,Slim,171,57
47,Female,Athletic,162,66
36,Male,Slim,168,65
25,Male,Slim,173,53
46,Male,Slim,171,57
42,Female,Athletic,151,65
30,Male,Athletic,182,72
21,Male,Average,166,71
33,Male,Athletic,178,80
18,Female,Average,165,50
25,Male,Slim,166,54
27,Female,Average,157,58
54,Female,Heavy,157,75
21,Female,Average,155,53
29,Female,Heavy,155,93
18,Male,Athletic,170,73
37,Female,Athletic,159,58
43,Female,Heavy,156,82
56,Male,Slim,168,57
26,Female,Average,164,60
30,Female,Slim,164,56
36,Male,Average,166,59
39,Male,Average,173,67
22,Female,Slim,151,49
60,Female,Average,161,56
34,Male,Athletic,169,78
25,Female,Slim,160,55
20,Female,Athletic,165,60
31,Male,Average,170,55
58,Female,Slim,162,56
60,Female,Heavy,162,74
37,Female,Slim,165,52
34,Male,Average,168,62
40,Female,Athletic,164,54
57,Female,Heavy,159,86
52,Male,Slim,176,55
32,Male,Heavy,178,83
18,Female,Heavy,175,85
48,Male,Heavy,175,93
32,Female,Heavy,156,77
53,Male,Heavy,181,113
37,Female,Athletic,166,60
21,Female,Average,162,50
24,Female,Average,156,57
51,Male,Athletic,174,71
30,Male,Heavy,172,74
30,Female,Slim,158,45
38,Male,Heavy,178,96
57,Female,Athletic,157,67
47,Male,Athletic,181,69
43,Female,Average,163,57
40,Female,Heavy,160,74
20,Female,Average,162,55
20,Female,Average,168,45
28,Female,Slim,157,49
53,Female,Slim,160,50
36,Male,Athletic,175,70
19,Female,Heavy,155,84
25,Male,Average,168,72
25,Female,Slim,156,50
22,Male,Heavy,178,98
60,Male,Average,168,66
25,Male,Slim,170,61
56,Female,Slim,167,44
18,Female,Slim,159,48
31,Female,Heavy,150,80
26,Male,Slim,172,57
46,Male,Average,166,72
42,Female,Slim,157,57
43,Male,Slim,162,61
19,Male,Slim,181,59
52,Female,Slim,149,47
29,Male,Heavy,171,86
29,Female,Average,162,53
54,Female,Average,164,55
45,Female,Average,159,63
50,Male,Athletic,178,71
47,Female,Heavy,154,64
30,Female,Average,161,60
30,Male,Athletic,177,71
57,Male,Athletic,168,81
23,Male,Average,172,69
37,Male,Average,174,68
37,Male,Slim,169,62
44,Female,Athletic,167,60
50,Female,Slim,160,51
38,Female,Athletic,149,69
42,Female,Heavy,153,90
46,Male,Average,167,62
21,Female,Slim,161,43
31,Male,Average,169,58
53,Female,Heavy,144,70
58,Female,Athletic,168,62
46,Male,Slim,177,61
41,Male,Average,176,63
27,Female,Slim,155,44
40,Female,Athletic,164,58
51,Female,Athletic,160,59
32,Male,Average,170,69
59,Male,Average,168,72
54,Male,Athletic,181,74
28,Female,Heavy,155,98
53,Male,Slim,175,56
49,Male,Heavy,186,89
34,Male,Heavy,185,96
35,Female,Slim,166,51
55,Male,Average,174,72
26,Male,Heavy,175,94
45,Female,Average,164,50
40,Female,Athletic,152,53
43,Male,Average,161,64
48,Male,Athletic,180,69
22,Male,Slim,177,64
58,Female,Heavy,154,87
50,Male,Athletic,172,70
20,Male,Average,166,51
25,Female,Heavy,154,71
50,Female,Slim,165,46
50,Male,Slim,172,47
32,Male,Average,175,68
41,Female,Heavy,154,68
46,Male,Slim,175,55
32,Male,Heavy,188,91
51,Male,Average,175,64
20,Male,Slim,169,54
43,Female,Average,163,56
24,Male,Athletic,180,65
32,Male,Athletic,190,64
56,Male,Average,166,70
37,Male,Athletic,177,65
56,Male,Athletic,180,76
34,Male,Slim,173,66
57,Male,Athletic,171,71
27,Female,Athletic,161,54
20,Female,Slim,168,57
23,Female,Heavy,154,85
58,Male,Athletic,176,71
33,Male,Slim,163,55
19,Male,Heavy,170,76
39,Female,Slim,160,50
32,Male,Athletic,181,69
51,Male,Heavy,176,108
42,Female,Slim,163,53
60,Male,Average,167,72
37,Male,Athletic,174,76
55,Female,Heavy,150,93
45,Male,Athletic,174,64
44,Male,Heavy,171,75
23,Female,Slim,165,46
19,Male,Average,173,68
49,Female,Heavy,158,83
34,Male,Average,171,63
52,Female,Average,172,57
30,Male,Slim,167,58
46,Male,Athletic,186,66
49,Female,Heavy,150,76
58,Male,Slim,164,64
60,Male,Slim,171,62
23,Male,Average,173,74
54,Female,Athletic,168,50
57,Male,Slim,173,58
33,Male,Athletic,180,75
20,Male,Athletic,164,69
32,Male,Slim,176,51
30,Male,Athletic,174,68
48,Female,Average,166,57
35,Female,Slim,155,49
59,Female,Slim,152,53
43,Male,Slim,178,54
54,Female,Heavy,158,74
44,Female,Average,154,74
50,Female,Average,163,56
39,Male,Slim,171,56
46,Female,Average,163,57
32,Female,Heavy,157,81
54,Female,Athletic,178,53
34,Female,Slim,161,55
53,Female,Slim,161,55
60,Male,Athletic,167,64
35,Female,Average,163,59
57,Female,Heavy,160,74
51,Female,Athletic,180,62
46,Male,Average,180,72
29,Male,Slim,170,68
35,Female,Heavy,158,73
19,Male,Athletic,178,75
35,Male,Heavy,184,103
24,Male,Athletic,180,65
24,Male,Slim,169,60
24,Male,Athletic,169,66
19,Female,Heavy,160,78
36,Male,Average,180,74
52,Female,Average,166,59
55,Female,Slim,166,49
38,Female,Athletic,171,50
25,Female,Heavy,151,88
54,Female,Slim,172,56
37,Female,Slim,153,58
40,Female,Heavy,160,81
24,Male,Athletic,185,67
50,Female,Heavy,157,63
41,Male,Slim,167,59
20,Female,Athletic,166,56
57,Male,Slim,168,55
22,Male,Slim,175,51
53,Male,Average,168,65
44,Male,Average,176,82
50,Male,Slim,174,63
51,Male,Slim,173,54
19,Female,Heavy,154,67
35,Female,Slim,168,45
31,Female,Heavy,156,84
44,Male,Athletic,175,73
46,Female,Heavy,149,82
28,Female,Athletic,169,62
43,Female,Average,161,63
38,Female,Slim,160,56
27,Female,Heavy,155,83
34,Female,Heavy,158,89
58,Female,Heavy,156,82
23,Male,Athletic,172,71
52,Female,Slim,157,47
60,Female,Slim,161,53
52,Female,Heavy,158,75
46,Male,Heavy,181,83
45,Male,Heavy,184,99
44,Female,Athletic,156,69
35,Female,Slim,160,49
23,Female,Heavy,162,79
23,Female,Heavy,156,85
35,Female,Athletic,168,66
30,Male,Slim,173,58
56,Male,Average,173,71
56,Female,Average,157,50
59,Male,Average,171,63
19,Male,Average,177,66
60,Female,Average,153,60
34,Female,Athletic,165,56
43,Male,Average,174,70
25,Female,Heavy,153,86
58,Female,Slim,156,49
36,Male,Athletic,173,72
31,Male,Heavy,187,87
50,Female,Slim,168,46
22,Male,Slim,167,58
40,Male,Average,181,69
60,Male,Athletic,176,74
21,Female,Average,161,52
49,Female,Heavy,158,92
38,Female,Athletic,166,67
18,Male,Heavy,176,86
45,Female,Athletic,165,70
44,Male,Heavy,180,97
26,Male,Heavy,175,83
24,Female,Slim,156,52
44,Male,Heavy,175,83
41,Male,Slim,167,59
56,Female,Athletic,173,60
43,Female,Heavy,155,74
33,Male,Heavy,179,104
33,Male,Athletic,177,67
39,Male,Average,161,69
54,Male,Average,176,67
18,Male,Heavy,182,94
22,Female,Slim,164,54
58,Female,Average,167,60
49,Male,Athletic,170,78
31,Male,Athletic,173,74
52,Female,Slim,167,51
31,Female,Slim,161,52
41,Female,Average,164,60
59,Female,Heavy,163,76
37,Male,Slim,161,56
43,Female,Heavy,157,77
59,Male,Average,183,61
40,Male,Heavy,173,90
44,Male,Slim,171,54
39,Female,Athletic,165,62
33,Female,Athletic,163,51
38,Male,Slim,169,50
30,Female,Slim,162,50
52,Male,Athletic,171,70
34,Male,Athletic,174,72
19,Male,Heavy,176,82
48,Female,Athletic,172,57
30,Male,Heavy,180,95
46,Female,Heavy,163,84
39,Male,Slim,168,53
56,Female,Athletic,165,53
40,Male,Slim,175,46
52,Female,Average,172,63
48,Female,Athletic,164,62
41,Male,Athletic,172,73
35,Male,Athletic,181,74
38,Female,Slim,150,52
55,Female,Slim,161,51
50,Female,Slim,162,55
44,Female,Slim,154,44
45,Male,Heavy,174,87
18,Female,Athletic,164,57
44,Male,Heavy,187,98
32,Female,Slim,161,47
53,Female,Heavy,155,85
35,Male,Athletic,172,73
27,Male,Athletic,166,69
35,Female,Heavy,156,58
24,Female,Average,158,54
43,Female,Slim,167,53
31,Female,Athletic,163,67
30,Male,Average,176,76
43,Female,Average,163,61
47,Female,Slim,168,51
37,Male,Slim,175,59
38,Female,Average,161,59
28,Male,Average,172,57
35,Female,Average,160,50
52,Female,Athletic,161,53
33,Male,Slim,168,57
40,Male,Heavy,182,79
51,Male,Average,168,73
33,Male,Average,175,67
31,Male,Average,164,72
28,Male,Average,164,62
46,Female,Slim,160,46
22,Male,Average,167,77
48,Male,Heavy,177,82
47,Female,Athletic,173,56
22,Female,Athletic,167,68
45,Male,Athletic,174,71
36,Female,Average,159,59
59,Female,Slim,160,48
21,Female,Average,171,46
22,Female,Athletic,162,57
39,Female,Average,154,51
44,Male,Average,170,64
38,Male,Average,174,71
33,Female,Slim,163,48
45,Male,Athletic,162,75
41,Male,Slim,175,62
30,Female,Slim,169,49
58,Female,Average,161,53
59,Female,Average,157,57
29,Female,Athletic,162,68
36,Male,Athletic,178,72
54,Female,Average,160,59
28,Male,Heavy,183,98
40,Male,Athletic,167,72
42,Male,Slim,165,65
55,Male,Athletic,173,81
40,Male,Average,168,75
21,Female,Slim,164,50
46,Male,Heavy,181,92
47,Male,Athletic,171,79
60,Male,Slim,161,62
38,Female,Heavy,165,74
21,Female,Average,166,63
30,Male,Athletic,175,76
50,Male,Average,175,75
28,Female,Athletic,171,67
37,Male,Slim,165,45
41,Male,Slim,169,64
43,Female,Average,152,47
35,Male,Heavy,180,96
28,Male,Heavy,180,98
57,Male,Athletic,172,67
22,Female,Athletic,169,52
20,Female,Average,164,55
58,Female,Athletic,159,57
32,Female,Slim,153,53
51,Female,Athletic,164,61
30,Female,Athletic,160,65
24,Female,Heavy,156,71
47,Female,Average,162,54
35,Male,Average,167,70
40,Male,Slim,164,61
21,Male,Slim,171,58
35,Male,Slim,169,58
49,Male,Heavy,176,84
57,Female,Heavy,162,72
29,Male,Average,183,76
59,Male,Average,168,81
49,Female,Heavy,148,75
59,Male,Slim,166,59
25,Male,Average,169,71
21,Male,Athletic,171,73
37,Male,Athletic,182,64
48,Female,Heavy,164,81
52,Male,Slim,161,61
48,Male,Heavy,175,93
44,Female,Heavy,161,92
50,Female,Athletic,160,52
26,Male,Heavy,187,89
59,Male,Slim,172,56
32,Male,Slim,172,54
47,Female,Heavy,151,70
60,Male,Slim,174,61
27,Male,Slim,170,54
18,Female,Average,173,50
54,Female,Athletic,166,67
41,Male,Slim,163,61
59,Female,Heavy,154,84
19,Male,Heavy,179,85
32,Female,Average,160,48
21,Female,Average,163,62
30,Male,Athletic,178,83
26,Female,Athletic,162,55
52,Female,Slim,159,49
22,Male,Athletic,174,71
21,Male,Heavy,178,115
38,Female,Slim,158,45
57,Male,Slim,175,56
33,Female,Athletic,164,58
24,Male,Athletic,176,83
54,Male,Average,170,73
44,Male,Heavy,175,85
42,Male,Athletic,182,63
23,Female,Average,162,60
42,Male,Slim,167,52
42,Female,Average,170,48
56,Female,Athletic,169,64
21,Female,Slim,164,46
19,Male,Slim,173,57
33,Female,Average,167,48
50,Male,Heavy,175,79
34,Male,Average,178,68
25,Female,Slim,163,59
53,Male,Average,169,69
36,Female,Slim,160,48
44,Female,Average,160,57
30,Female,Heavy,162,85
58,Female,Average,169,65
58,Female,Athletic,168,56
39,Male,Average,175,63
18,Female,Slim,163,50
24,Female,Average,167,66
37,Male,Average,178,60
29,Male,Athletic,164,73
39,Male,Average,177,63
18,Male,Athletic,172,69
18,Female,Average,162,53
47,Male,Athletic,164,71
60,Male,Athletic,175,77
57,Male,Heavy,180,84
52,Female,Slim,162,47
19,Male,Slim,172,52
59,Female,Average,169,56
34,Male,Slim,166,57
39,Female,Slim,156,49
50,Male,Average,175,65
34,Female,Athletic,166,59
53,Male,Athletic,172,75
43,Male,Heavy,176,80
42,Female,Athletic,164,51
19,Female,Slim,162,50
36,Female,Average,158,51
26,Female,Slim,165,52
29,Female,Average,162,51
44,Male,Heavy,174,103
59,Female,Athletic,171,59
31,Male,Athletic,177,75
30,Female,Heavy,149,77
53,Female,Heavy,149,88
28,Male,Slim,168,45
20,Male,Slim,174,60
31,Male,Heavy,181,89
26,Female,Heavy,151,69
45,Male,Athletic,171,75
23,Male,Slim,169,57
34,Female,Average,162,50
31,Male,Average,177,70
52,Female,Heavy,159,70
34,Female,Heavy,156,69
25,Female,Athletic,160,63
18,Female,Athletic,161,51
24,Female,Slim,165,52
57,Male,Athletic,171,70
35,Female,Slim,156,49
57,Male,Average,171,75
57,Male,Slim,169,50
48,Male,Heavy,184,101
39,Female,Slim,165,55
54,Male,Slim,170,62
57,Male,Average,167,58
28,Male,Average,167,71
53,Female,Average,159,60
37,Female,Athletic,160,56
34,Male,Athletic,178,64
48,Male,Slim,174,57
24,Female,Slim,159,50
26,Female,Heavy,155,86
28,Female,Athletic,167,53
23,Male,Athletic,184,72
21,Female,Athletic,159,59
42,Male,Slim,176,59
46,Male,Average,175,69
25,Male,Heavy,181,80
55,Female,Athletic,158,67
27,Male,Slim,176,64
51,Female,Heavy,161,81
20,Female,Slim,160,57
55,Female,Heavy,159,81
45,Female,Heavy,147,83
58,Male,Athletic,176,71
19,Female,Slim,161,49
24,Female,Athletic,166,61
42,Female,Slim,165,45
27,Female,Heavy,166,92
18,Female,Athletic,164,54
37,Male,Slim,171,59
46,Male,Average,176,67
35,Male,Athletic,165,73
51,Female,Slim,165,44
59,Male,Heavy,177,85
59,Male,Average,170,72
48,Male,Slim,170,57
24,Female,Athletic,164,57
28,Female,Average,168,46
51,Male,Athletic,170,69
25,Female,Athletic,164,64
40,Female,Slim,155,51
60,Female,Athletic,160,63
48,Female,Heavy,157,75
37,Male,Heavy,185,96
60,Male,Average,168,69
48,Female,Average,161,58
60,Male,Athletic,168,69
33,Male,Average,175,62
19,Male,Heavy,184,94
53,Male,Heavy,178,95
39,Male,Average,174,62
54,Female,Slim,166,52
54,Male,Average,171,75
40,Female,Average,161,58
47,Female,Athletic,161,61
42,Male,Heavy,182,85
33,Female,Slim,163,57
37,Male,Average,183,68
35,Female,Average,161,55
36,Male,Athletic,177,76
41,Male,Slim,171,59
45,Male,Heavy,172,89
46,Male,Average,175,65
29,Female,Heavy,158,83
55,Male,Average,159,74
20,Female,Average,159,51
24,Female,Heavy,161,82
43,Female,Athletic,155,66
44,Male,Heavy,174,89
25,Male,Athletic,174,76
18,Male,Slim,184,60
49,Female,Heavy,155,71
55,Male,Heavy,187,78
59,Male,Slim,175,62
18,Male,Slim,170,67
59,Female,Athletic,164,55
37,Male,Athletic,184,76
27,Male,Slim,169,50
23,Female,Heavy,164,90
44,Female,Average,162,48
36,Female,Average,174,59
25,Female,Average,158,49
52,Female,Heavy,160,82
29,Male,Heavy,183,83
30,Male,Slim,164,60
51,Female,Heavy,150,63
45,Male,Athletic,171,71
49,Female,Athletic,165,60
22,Male,Athletic,169,76
58,Male,Athletic,174,72
50,Male,Average,179,61
48,Female,Heavy,161,87
40,Female,Heavy,159,88
58,Female,Slim,159,54
37,Male,Average,173,67
23,Male,Slim,169,58
36,Male,Athletic,176,69
49,Male,Heavy,172,89
44,Male,Athletic,176,70
27,Male,Slim,168,61
48,Male,Slim,170,62
26,Male,Slim,172,60
32,Male,Slim,172,51
53,Female,Average,163,69
19,Female,Average,162,60
34,Female,Athletic,163,65
33,Female,Average,158,59
53,Female,Slim,161,48
41,Female,Athletic,174,58
21,Male,Heavy,181,76
40,Male,Average,185,69
40,Male,Heavy,178,87
54,Male,Athletic,169,72
55,Male,Heavy,188,91
18,Female,Heavy,162,85
53,Female,Heavy,165,70
55,Male,Athletic,170,73
36,Female,Slim,165,54
41,Female,Heavy,160,71
51,Female,Slim,164,55
50,Female,Average,161,54
57,Male,Heavy,182,90
50,Female,Heavy,149,73
52,Female,Slim,153,50
31,Male,Average,177,69
21,Male,Heavy,170,90
57,Male,Heavy,176,100
40,Female,Slim,159,44
45,Male,Athletic,175,73
26,Male,Slim,180,54
33,Male,Average,179,75
59,Female,Slim,157,49
28,Male,Average,172,68
40,Female,Slim,158,53
20,Male,Slim,170,57
28,Female,Average,163,65
44,Female,Slim,159,57
42,Female,Heavy,155,87
55,Female,Slim,160,55
43,Male,Slim,165,57
54,Male,Heavy,181,92
43,Male,Athletic,178,63
45,Male,Average,169,71
18,Female,Average,168,57
35,Female,Average,170,60
56,Female,Slim,160,48
35,Male,Heavy,174,94
58,Male,Slim,171,60
47,Male,Heavy,182,101
59,Female,Slim,158,59
30,Male,Heavy,175,94
44,Male,Heavy,180,83
44,Male,Athletic,181,69
35,Female,Athletic,170,65
41,Female,Heavy,160,95
55,Female,Slim,167,51
47,Female,Slim,155,53
30,Male,Slim,166,65
25,Female,Athletic,174,68
36,Female,Slim,149,55
50,Male,Athletic,166,85
37,Male,Slim,171,59
26,Female,Heavy,157,78
60,Male,Average,177,69
43,Female,Heavy,153,74
40,Male,Slim,170,57
39,Male,Slim,163,57
28,Male,Average,169,83
20,Female,Slim,151,51
30,Male,Athletic,173,78
56,Female,Heavy,157,77
26,Female,Slim,159,41
29,Female,Heavy,157,75
58,Male,Heavy,175,89
45,Female,Slim,161,55
60,Female,Heavy,159,96
47,Male,Heavy,186,94
31,Male,Slim,165,56
34,Male,Heavy,177,98
56,Female,Athletic,159,64
30,Female,Athletic,171,58
55,Female,Athletic,165,57
42,Male,Average,175,69
53,Male,Athletic,168,75
25,Male,Heavy,188,85
50,Male,Slim,174,59
43,Female,Average,163,62
25,Female,Heavy,153,70
48,Male,Slim,175,57
36,Female,Heavy,155,88
60,Male,Athletic,179,72
38,Male,Heavy,178,92
49,Male,Average,173,69
45,Female,Slim,164,49
38,Male,Heavy,182,80
32,Male,Average,171,80
41,Male,Slim,180,64
55,Male,Athletic,170,80
45,Male,Athletic,170,61
60,Female,Slim,154,50
24,Female,Heavy,165,78
30,Male,Slim,168,52
41,Male,Average,174,63
40,Male,Slim,174,55
51,Male,Average,171,71
32,Male,Athletic,186,74
39,Female,Slim,165,56
39,Female,Athletic,169,67
48,Male,Heavy,179,84
28,Female,Heavy,159,69
39,Male,Average,175,59
46,Male,Slim,175,68
22,Male,Athletic,174,70
37,Male,Slim,162,56
36,Male,Average,172,63
33,Female,Average,161,58
56,Male,Slim,173,60
57,Female,Slim,162,45
21,Male,Heavy,170,74
59,Female,Slim,164,48
42,Female,Athletic,164,58
41,Male,Heavy,176,104
48,Female,Heavy,155,79
29,Male,Athletic,175,77
40,Male,Slim,177,63
47,Male,Athletic,183,72
48,Female,Heavy,160,71
31,Male,Slim,168,45
28,Male,Slim,172,55
29,Male,Athletic,182,84
49,Male,Heavy,179,87
25,Female,Average,157,52
52,Male,Slim,175,63
50,Male,Slim,170,65
38,Male,Athletic,168,57
58,Female,Athletic,161,61
47,Male,Slim,170,62
19,Male,Athletic,175,74
37,Male,Heavy,180,84
51,Female,Average,158,48
48,Male,Heavy,179,66
21,Male,Athletic,181,73
47,Male,Average,167,65
58,Female,Slim,152,57
19,Male,Average,167,72
48,Female,Athletic,166,56
42,Female,Heavy,149,72
60,Male,Athletic,168,78
50,Male,Average,168,72
49,Female,Average,162,57
52,Male,Athletic,177,73
55,Male,Slim,169,57
23,Male,Slim,171,49
50,Female,Average,162,62
30,Female,Average,166,53
22,Female,Slim,158,56
38,Male,Heavy,179,98
32,Female,Heavy,157,85
18,Male,Heavy,174,89
33,Male,Average,175,74
28,Male,Heavy,171,99
26,Male,Slim,174,65
21,Male,Athletic,173,66
42,Male,Average,170,63
36,Male,Slim,162,62
29,Male,Slim,172,55
40,Male,Heavy,176,85
32,Male,Average,167,73
53,Female,Slim,164,50
53,Male,Athletic,182,73
57,Male,Athletic,175,69
48,Male,Slim,172,65
27,Female,Slim,164,48
46,Male,Heavy,178,89
34,Male,Heavy,171,85
58,Male,Athletic,168,71
33,Female,Slim,161,51
49,Male,Athletic,171,70
56,Female,Athletic,163,68
56,Female,Average,154,55
49,Female,Slim,155,47
47,Male,Slim,166,58
55,Female,Slim,158,53
52,Female,Slim,149,46
30,Male,Average,159,72
29,Male,Average,168,70
43,Male,Athletic,183,78
59,Female,Athletic,165,53
46,Female,Athletic,166,51
20,Male,Athletic,169,70
56,Male,Slim,168,60
41,Female,Average,169,56
59,Male,Average,171,60
51,Female,Athletic,163,56
58,Male,Athletic,178,71
44,Female,Athletic,177,61
31,Male,Slim,171,66
36,Male,Heavy,179,92
21,Female,Average,161,58
27,Female,Slim,155,43
42,Female,Heavy,162,86
32,Male,Average,166,63
23,Male,Slim,178,55
59,Male,Average,176,75
31,Male,Slim,175,65
45,Female,Slim,164,56
44,Female,Average,165,59
18,Female,Slim,164,54
25,Male,Average,171,65
38,Female,Athletic,161,51
45,Male,Average,170,65
58,Male,Slim,163,56
26,Male,Athletic,173,75
59,Male,Athletic,165,62
29,Female,Slim,159,49
35,Female,Athletic,163,49
52,Male,Slim,174,58
20,Male,Heavy,181,85
25,Female,Athletic,160,65
59,Female,Athletic,162,56
23,Female,Average,170,62
41,Male,Average,176,66
29,Male,Slim,172,58
53,Female,Slim,158,54
30,Female,Heavy,154,72
35,Female,Average,148,51
45,Female,Athletic,173,61
18,Female,Average,154,62
55,Male,Average,176,63
45,Male,Slim,165,64
24,Female,Athletic,167,59
46,Female,Average,164,48
57,Female,Slim,157,49
33,Female,Heavy,152,77
45,Male,Average,183,71
46,Male,Average,162,74
29,Female,Heavy,151,77
38,Male,Slim,167,60
41,Female,Average,150,59
29,Male,Average,161,68
26,Male,Athletic,178,78
29,Female,Average,157,43
25,Male,Athletic,172,70
48,Female,Average,162,55
41,Female,Athletic,165,62
22,Female,Average,153,54
43,Male,Heavy,184,103
54,Female,Slim,160,46
60,Male,Slim,173,60
50,Female,Athletic,149,65
51,Male,Slim,171,50
50,Male,Heavy,176,99
31,Male,Slim,173,61
30,Female,Athletic,173,47
52,Female,Heavy,165,83
45,Male,Slim,165,57
23,Male,Heavy,174,92
21,Male,Slim,172,54
28,Male,Heavy,173,81
20,Male,Heavy,182,78
59,Female,Slim,159,58
60,Male,Heavy,182,81
59,Male,Athletic,179,67
18,Female,Athletic,167,50
27,Female,Slim,167,47
51,Female,Heavy,152,88
35,Male,Slim,168,62
37,Female,Average,169,60
23,Male,Average,172,79
19,Male,Average,166,58
60,Female,Slim,154,49
36,Male,Athletic,173,71
30,Male,Slim,169,63
44,Female,Slim,160,51
49,Female,Athletic,168,63
48,Female,Slim,162,52
23,Female,Heavy,163,70
55,Female,Heavy,156,82
46,Female,Heavy,169,67
26,Male,Athletic,177,78
43,Male,Average,174,73
51,Female,Athletic,161,59
45,Male,Slim,181,56
39,Female,Heavy,155,78
33,Male,Heavy,191,85
57,Female,Heavy,158,81
49,Female,Athletic,159,58
35,Female,Slim,164,49
43,Male,Heavy,187,94
58,Male,Heavy,176,91
18,Male,Slim,166,59
31,Male,Heavy,188,97
58,Male,Athletic,173,66
47,Male,Slim,171,61
40,Male,Slim,166,53
